time,pm1,pm2_5,pm10,sensor1,sensor2,sensor3,sensor4
2021-09-10 11:25:45,27.517726340607688,30.312401099620047,34.20892882730227,3.917908558129108,3.2587251217433555,2.682199959138938,2.187550613700278
2021-09-10 11:26:00,27.53779838009479,30.331659204082897,34.22438584484414,3.9223296554427765,3.2663747352202135,2.686765203783689,2.1918957336614597
2021-09-10 11:26:15,27.55729162078744,30.350336263363193,34.239340918859355,3.926727052045578,3.2740108563859422,2.6914599513120954,2.1960147400290473
2021-09-10 11:26:30,27.57622618656901,30.36845219426359,34.25381230955667,3.9311134472624456,3.281615359163672,2.696291709276512,2.199905585068611
2021-09-10 11:26:45,27.594626134528365,30.38603148679005,34.26782344146231,3.935505080922726,3.289168643599388,2.7012669034055916,2.2035665314998703
2021-09-10 11:27:00,27.61251953395419,30.403102732243592,34.281402359073894,3.9399207504725884,3.296649630138154,2.706391496295799,2.2069964172496244
2021-09-10 11:27:15,27.629937925894048,30.419698366330472,34.294581423789616,3.944380512461876,3.304037394028185,2.7116709237390246,2.210195697431194
2021-09-10 11:27:30,27.64691540866888,30.435854017445678,34.307396922016416,3.948904285103451,3.3113143761666723,2.717109203550295,2.2131669536124945
2021-09-10 11:27:45,27.663488132981623,30.451607817709395,34.31988838262898,3.9535101769952674,3.3184679698787547,2.722708493490619,2.2159147051353547
2021-09-10 11:28:00,27.67969384390668,30.466999702942527,34.33209774565562,3.958212280424947,3.3254902037635445,2.728469437659506,2.2184453751177484
2021-09-10 11:28:15,27.695571309434904,30.482070923690276,34.34406877137333,3.963019088378325,3.3323766408012134,2.734391873082678,2.2207674838023204
2021-09-10 11:28:30,27.711158507404303,30.496862899371987,34.35584566741459,3.9679342749426554,3.3391247301320357,2.7404755064653497,2.2228914427433706
2021-09-10 11:28:45,27.72649215913184,30.511416315794982,34.36747222294747,3.972958564637277,3.345732681584596,2.7467195332960896,2.2248288967223413
2021-09-10 11:29:00,27.7416067938365,30.525770159747687,34.37899104464043,3.978090142764441,3.3521989584929694,2.7531212361369297,2.226592000962914
2021-09-10 11:29:15,27.75653474861474,30.539961020433577,34.39044273028203,3.9833243686842845,3.358521561419603,2.759675413383067,2.2281927162091524
2021-09-10 11:29:30,27.771305998844188,30.554022632963147,34.401865481526144,3.988654316073721,3.364696987311071,2.7663750239526017,2.2296427285875295
2021-09-10 11:29:45,27.78594953334144,30.567986664167133,34.41329582456953,3.9940719220096317,3.3707199886228647,2.773211205225528,2.23095393976978
